YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2021,4,NY,"Combined Heat and Power, Commercial Power",Other Biomass,15428
2021,4,NY,"Combined Heat and Power, Commercial Power",Wind,244
2021,4,NY,"Combined Heat and Power, Electric Power",Total,549714
2021,4,NY,"Combined Heat and Power, Electric Power",Natural Gas,504336
2021,4,NY,"Combined Heat and Power, Electric Power",Other,24771
2021,4,NY,"Combined Heat and Power, Electric Power",Petroleum,339
2021,4,NY,"Combined Heat and Power, Electric Power",Other Biomass,20268
2021,4,NY,"Electric Generators, Independent Power Producers",Total,5670321
2021,4,NY,"Electric Generators, Independent Power Producers",Coal,0
2021,4,NY,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,354172
2021,4,NY,"Electric Generators, Independent Power Producers",Natural Gas,1906120
2021,4,NY,"Electric Generators, Independent Power Producers",Nuclear,2830031
2021,4,NY,"Electric Generators, Independent Power Producers",Other,32822
2021,4,NY,"Electric Generators, Independent Power Producers",Petroleum,13241
2021,4,NY,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,113389
2021,4,NY,"Electric Generators, Independent Power Producers",Other Biomass,79569
2021,4,NY,"Electric Generators, Independent Power Producers",Wind,328218
2021,4,NY,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,12760
2021,4,NY,"Electric Generators, Electric Utilities",Total,2527380
2021,4,NY,"Electric Generators, Electric Utilities",Coal,0
2021,4,NY,"Electric Generators, Electric Utilities",Pumped Storage,-24006
2021,4,NY,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1949663
2021,4,NY,"Electric Generators, Electric Utilities",Natural Gas,584243
2021,4,NY,"Electric Generators, Electric Utilities",Other,-15
2021,4,NY,"Electric Generators, Electric Utilities",Petroleum,17495
2021,4,OH,Total Electric Power Industry,Total,8370930
2021,4,OH,Total Electric Power Industry,Coal,2745270
2021,4,OH,Total Electric Power Industry,Hydroelectric Conventional,51576
2021,4,OH,Total Electric Power Industry,Natural Gas,3777763
2021,4,OH,Total Electric Power Industry,Nuclear,1299083
2021,4,OH,Total Electric Power Industry,Other Gases,69928
2021,4,OH,Total Electric Power Industry,Other,763
2021,4,OH,Total Electric Power Industry,Petroleum,99951
2021,4,OH,Total Electric Power Industry,Solar Thermal and Photovoltaic,50188
2021,4,OH,Total Electric Power Industry,Other Biomass,35042
2021,4,OH,Total Electric Power Industry,Wind,220456
2021,4,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,20912
2021,4,OH,"Combined Heat and Power, Industrial Power",Total,59435
2021,4,OH,"Combined Heat and Power, Industrial Power",Coal,0
2021,4,OH,"Combined Heat and Power, Industrial Power",Natural Gas,18858
2021,4,OH,"Combined Heat and Power, Industrial Power",Other Gases,11374
2021,4,OH,"Combined Heat and Power, Industrial Power",Other,1153
2021,4,OH,"Combined Heat and Power, Industrial Power",Petroleum,63
2021,4,OH,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,216
2021,4,OH,"Combined Heat and Power, Industrial Power",Other Biomass,245
2021,4,OH,"Combined Heat and Power, Industrial Power",Wind,8362
2021,4,OH,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,19162
2021,4,OH,"Combined Heat and Power, Commercial Power",Total,17175
2021,4,OH,"Combined Heat and Power, Commercial Power",Coal,0
2021,4,OH,"Combined Heat and Power, Commercial Power",Natural Gas,15575
2021,4,OH,"Combined Heat and Power, Commercial Power",Petroleum,1
2021,4,OH,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,574
2021,4,OH,"Combined Heat and Power, Commercial Power",Other Biomass,695
2021,4,OH,"Combined Heat and Power, Commercial Power",Wind,331
2021,4,OH,"Combined Heat and Power, Electric Power",Total,167286
2021,4,OH,"Combined Heat and Power, Electric Power",Coal,0
2021,4,OH,"Combined Heat and Power, Electric Power",Natural Gas,16112
2021,4,OH,"Combined Heat and Power, Electric Power",Other Gases,58553
2021,4,OH,"Combined Heat and Power, Electric Power",Petroleum,90871
2021,4,OH,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,1750
2021,4,OH,"Electric Generators, Independent Power Producers",Total,7278386
2021,4,OH,"Electric Generators, Independent Power Producers",Coal,2360064
2021,4,OH,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,18536
2021,4,OH,"Electric Generators, Independent Power Producers",Natural Gas,3299555
2021,4,OH,"Electric Generators, Independent Power Producers",Nuclear,1299083
2021,4,OH,"Electric Generators, Independent Power Producers",Other,-343
2021,4,OH,"Electric Generators, Independent Power Producers",Petroleum,7643
2021,4,OH,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,48631
2021,4,OH,"Electric Generators, Independent Power Producers",Other Biomass,34101
2021,4,OH,"Electric Generators, Independent Power Producers",Wind,211117
2021,4,OH,"Electric Generators, Electric Utilities",Total,848649
2021,4,OH,"Electric Generators, Electric Utilities",Coal,385207
2021,4,OH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,33041
2021,4,OH,"Electric Generators, Electric Utilities",Natural Gas,427662
2021,4,OH,"Electric Generators, Electric Utilities",Other,-47
2021,4,OH,"Electric Generators, Electric Utilities",Petroleum,1373
2021,4,OH,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,768
2021,4,OH,"Electric Generators, Electric Utilities",Other Biomass,0
2021,4,OH,"Electric Generators, Electric Utilities",Wind,645
2021,4,OK,Total Electric Power Industry,Total,5887119
2021,4,OK,Total Electric Power Industry,Coal,558844
2021,4,OK,Total Electric Power Industry,Pumped Storage,-7449
2021,4,OK,Total Electric Power Industry,Hydroelectric Conventional,209766
2021,4,OK,Total Electric Power Industry,Natural Gas,1820677
2021,4,OK,Total Electric Power Industry,Other,-953
2021,4,OK,Total Electric Power Industry,Petroleum,1596
2021,4,OK,Total Electric Power Industry,Solar Thermal and Photovoltaic,6236
2021,4,OK,Total Electric Power Industry,Other Biomass,7474
2021,4,OK,Total Electric Power Industry,Wind,3269350
2021,4,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,21578
2021,4,OK,"Combined Heat and Power, Industrial Power",Total,71543
2021,4,OK,"Combined Heat and Power, Industrial Power",Coal,0
2021,4,OK,"Combined Heat and Power, Industrial Power",Natural Gas,44793
2021,4,OK,"Combined Heat and Power, Industrial Power",Other,-953
2021,4,OK,"Combined Heat and Power, Industrial Power",Petroleum,38
2021,4,OK,"Combined Heat and Power, Industrial Power",Other Biomass,6087
2021,4,OK,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,21578
2021,4,OK,"Combined Heat and Power, Commercial Power",Total,0
2021,4,OK,"Combined Heat and Power, Commercial Power",Natural Gas,0
2021,4,OK,"Combined Heat and Power, Commercial Power",Petroleum,0
2021,4,OK,"Electric Generators, Independent Power Producers",Total,3757420
2021,4,OK,"Electric Generators, Independent Power Producers",Natural Gas,644273
2021,4,OK,"Electric Generators, Independent Power Producers",Other,0
2021,4,OK,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,281
2021,4,OK,"Electric Generators, Independent Power Producers",Other Biomass,1387
2021,4,OK,"Electric Generators, Independent Power Producers",Wind,3111478
2021,4,OK,"Electric Generators, Electric Utilities",Total,2058157
2021,4,OK,"Electric Generators, Electric Utilities",Coal,558844
2021,4,OK,"Electric Generators, Electric Utilities",Pumped Storage,-7449
2021,4,OK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,209766
2021,4,OK,"Electric Generators, Electric Utilities",Natural Gas,1131612
2021,4,OK,"Electric Generators, Electric Utilities",Other,0
2021,4,OK,"Electric Generators, Electric Utilities",Petroleum,1558
2021,4,OK,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,5955
2021,4,OK,"Electric Generators, Electric Utilities",Wind,157871
2021,4,OK,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2021,4,OR,Total Electric Power Industry,Total,4592782
2021,4,OR,Total Electric Power Industry,Geothermal,14751
2021,4,OR,Total Electric Power Industry,Hydroelectric Conventional,1746160
2021,4,OR,Total Electric Power Industry,Natural Gas,1647436
2021,4,OR,Total Electric Power Industry,Other,3630
2021,4,OR,Total Electric Power Industry,Petroleum,10
2021,4,OR,Total Electric Power Industry,Solar Thermal and Photovoltaic,174062
2021,4,OR,Total Electric Power Industry,Other Biomass,24947
2021,4,OR,Total Electric Power Industry,Wind,925162
2021,4,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,56623
2021,4,OR,"Combined Heat and Power, Industrial Power",Total,44166
2021,4,OR,"Combined Heat and Power, Industrial Power",Natural Gas,5892
2021,4,OR,"Combined Heat and Power, Industrial Power",Petroleum,0
2021,4,OR,"Combined Heat and Power, Industrial Power",Other Biomass,943
2021,4,OR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,37330
2021,4,OR,"Combined Heat and Power, Commercial Power",Total,6887
2021,4,OR,"Combined Heat and Power, Commercial Power",Natural Gas,3701
2021,4,OR,"Combined Heat and Power, Commercial Power",Petroleum,9
2021,4,OR,"Combined Heat and Power, Commercial Power",Other Biomass,3177
2021,4,OR,"Combined Heat and Power, Electric Power",Total,529686
2021,4,OR,"Combined Heat and Power, Electric Power",Natural Gas,529686
2021,4,OR,"Combined Heat and Power, Electric Power",Other Biomass,0
2021,4,OR,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2021,4,OR,"Electric Generators, Independent Power Producers",Total,1411562
2021,4,OR,"Electric Generators, Independent Power Producers",Geothermal,14751
2021,4,OR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,13024
2021,4,OR,"Electric Generators, Independent Power Producers",Natural Gas,422974
2021,4,OR,"Electric Generators, Independent Power Producers",Other,3660
2021,4,OR,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,173464
2021,4,OR,"Electric Generators, Independent Power Producers",Other Biomass,16161
2021,4,OR,"Electric Generators, Independent Power Producers",Wind,748237
2021,4,OR,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,19293
2021,4,OR,"Electric Generators, Electric Utilities",Total,2600481
2021,4,OR,"Electric Generators, Electric Utilities",Geothermal,0
2021,4,OR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1733137
2021,4,OR,"Electric Generators, Electric Utilities",Natural Gas,685183
2021,4,OR,"Electric Generators, Electric Utilities",Other,-30
2021,4,OR,"Electric Generators, Electric Utilities",Petroleum,1
2021,4,OR,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,599
2021,4,OR,"Electric Generators, Electric Utilities",Other Biomass,4667
2021,4,OR,"Electric Generators, Electric Utilities",Wind,176925
2021,4,PA,Total Electric Power Industry,Total,16295514
2021,4,PA,Total Electric Power Industry,Coal,1962761
2021,4,PA,Total Electric Power Industry,Pumped Storage,-36599
2021,4,PA,Total Electric Power Industry,Hydroelectric Conventional,255430
2021,4,PA,Total Electric Power Industry,Natural Gas,8282763
2021,4,PA,Total Electric Power Industry,Nuclear,5206520
2021,4,PA,Total Electric Power Industry,Other Gases,47287
2021,4,PA,Total Electric Power Industry,Other,74388
2021,4,PA,Total Electric Power Industry,Petroleum,5986
2021,4,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,23417
2021,4,PA,Total Electric Power Industry,Other Biomass,121106
2021,4,PA,Total Electric Power Industry,Wind,329988
2021,4,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,22466
2021,4,PA,"Combined Heat and Power, Industrial Power",Total,184335
2021,4,PA,"Combined Heat and Power, Industrial Power",Coal,4184
2021,4,PA,"Combined Heat and Power, Industrial Power",Natural Gas,104357
2021,4,PA,"Combined Heat and Power, Industrial Power",Other Gases,47287
2021,4,PA,"Combined Heat and Power, Industrial Power",Petroleum,538
2021,4,PA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,792
2021,4,PA,"Combined Heat and Power, Industrial Power",Other Biomass,4711
2021,4,PA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,22466
2021,4,PA,"Combined Heat and Power, Commercial Power",Total,26760
2021,4,PA,"Combined Heat and Power, Commercial Power",Coal,0
2021,4,PA,"Combined Heat and Power, Commercial Power",Natural Gas,6485
2021,4,PA,"Combined Heat and Power, Commercial Power",Other,8986
2021,4,PA,"Combined Heat and Power, Commercial Power",Petroleum,262
2021,4,PA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,456
2021,4,PA,"Combined Heat and Power, Commercial Power",Other Biomass,10572
2021,4,PA,"Combined Heat and Power, Electric Power",Total,477271
2021,4,PA,"Combined Heat and Power, Electric Power",Coal,72383
2021,4,PA,"Combined Heat and Power, Electric Power",Natural Gas,393543
2021,4,PA,"Combined Heat and Power, Electric Power",Other Gases,0
2021,4,PA,"Combined Heat and Power, Electric Power",Other,5051
2021,4,PA,"Combined Heat and Power, Electric Power",Petroleum,593
2021,4,PA,"Combined Heat and Power, Electric Power",Other Biomass,5701
2021,4,PA,"Electric Generators, Independent Power Producers",Total,15594995
2021,4,PA,"Electric Generators, Independent Power Producers",Coal,1886194
2021,4,PA,"Electric Generators, Independent Power Producers",Pumped Storage,-36599
2021,4,PA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,244679
2021,4,PA,"Electric Generators, Independent Power Producers",Natural Gas,7776991
2021,4,PA,"Electric Generators, Independent Power Producers",Nuclear,5206520
2021,4,PA,"Electric Generators, Independent Power Producers",Other Gases,0
2021,4,PA,"Electric Generators, Independent Power Producers",Other,60350
2021,4,PA,"Electric Generators, Independent Power Producers",Petroleum,4579
2021,4,PA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,22170
2021,4,PA,"Electric Generators, Independent Power Producers",Other Biomass,100123
2021,4,PA,"Electric Generators, Independent Power Producers",Wind,329988
2021,4,PA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2021,4,PA,"Electric Generators, Electric Utilities",Total,12153
2021,4,PA,"Electric Generators, Electric Utilities",Coal,0
2021,4,PA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,10751
2021,4,PA,"Electric Generators, Electric Utilities",Natural Gas,1388
2021,4,PA,"Electric Generators, Electric Utilities",Petroleum,14
2021,4,RI,Total Electric Power Industry,Total,560469
2021,4,RI,Total Electric Power Industry,Coal,0
2021,4,RI,Total Electric Power Industry,Hydroelectric Conventional,447
2021,4,RI,Total Electric Power Industry,Natural Gas,493909
2021,4,RI,Total Electric Power Industry,Petroleum,10
2021,4,RI,Total Electric Power Industry,Solar Thermal and Photovoltaic,28475
2021,4,RI,Total Electric Power Industry,Other Biomass,17026
2021,4,RI,Total Electric Power Industry,Wind,20602
2021,4,RI,"Combined Heat and Power, Industrial Power",Total,8892
2021,4,RI,"Combined Heat and Power, Industrial Power",Natural Gas,8882
2021,4,RI,"Combined Heat and Power, Industrial Power",Petroleum,10
2021,4,RI,"Combined Heat and Power, Commercial Power",Total,4400
2021,4,RI,"Combined Heat and Power, Commercial Power",Natural Gas,3635
2021,4,RI,"Combined Heat and Power, Commercial Power",Petroleum,0
2021,4,RI,"Combined Heat and Power, Commercial Power",Wind,765
2021,4,RI,"Electric Generators, Independent Power Producers",Total,547177
2021,4,RI,"Electric Generators, Independent Power Producers",Coal,0
2021,4,RI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,447
2021,4,RI,"Electric Generators, Independent Power Producers",Natural Gas,481392
2021,4,RI,"Electric Generators, Independent Power Producers",Petroleum,0
2021,4,RI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,28475
2021,4,RI,"Electric Generators, Independent Power Producers",Other Biomass,17026
2021,4,RI,"Electric Generators, Independent Power Producers",Wind,19837
2021,4,RI,"Electric Generators, Electric Utilities",Total,0
2021,4,RI,"Electric Generators, Electric Utilities",Petroleum,0
2021,4,SC,Total Electric Power Industry,Total,7248559
2021,4,SC,Total Electric Power Industry,Coal,833990
2021,4,SC,Total Electric Power Industry,Pumped Storage,-30341
2021,4,SC,Total Electric Power Industry,Hydroelectric Conventional,234307
2021,4,SC,Total Electric Power Industry,Natural Gas,1811421
2021,4,SC,Total Electric Power Industry,Nuclear,3942029
2021,4,SC,Total Electric Power Industry,Other,2757
2021,4,SC,Total Electric Power Industry,Petroleum,4527
2021,4,SC,Total Electric Power Industry,Solar Thermal and Photovoltaic,254566
2021,4,SC,Total Electric Power Industry,Other Biomass,9245
2021,4,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,186058
2021,4,SC,"Combined Heat and Power, Industrial Power",Total,150241
2021,4,SC,"Combined Heat and Power, Industrial Power",Coal,2815
2021,4,SC,"Combined Heat and Power, Industrial Power",Natural Gas,12906
2021,4,SC,"Combined Heat and Power, Industrial Power",Other,2286
2021,4,SC,"Combined Heat and Power, Industrial Power",Petroleum,201
2021,4,SC,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,440
2021,4,SC,"Combined Heat and Power, Industrial Power",Other Biomass,3176
2021,4,SC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,128418
2021,4,SC,"Combined Heat and Power, Commercial Power",Total,468
2021,4,SC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,465
2021,4,SC,"Combined Heat and Power, Commercial Power",Natural Gas,0
2021,4,SC,"Combined Heat and Power, Commercial Power",Petroleum,3
2021,4,SC,"Combined Heat and Power, Electric Power",Total,80610
2021,4,SC,"Combined Heat and Power, Electric Power",Coal,16537
2021,4,SC,"Combined Heat and Power, Electric Power",Natural Gas,32787
2021,4,SC,"Combined Heat and Power, Electric Power",Other,366
2021,4,SC,"Combined Heat and Power, Electric Power",Petroleum,39
2021,4,SC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,30880
2021,4,SC,"Electric Generators, Independent Power Producers",Total,310394
2021,4,SC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,8117
2021,4,SC,"Electric Generators, Independent Power Producers",Natural Gas,21071
2021,4,SC,"Electric Generators, Independent Power Producers",Other,104
2021,4,SC,"Electric Generators, Independent Power Producers",Petroleum,3
2021,4,SC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,253196
2021,4,SC,"Electric Generators, Independent Power Producers",Other Biomass,1005
2021,4,SC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,26898
2021,4,SC,"Electric Generators, Electric Utilities",Total,6706846
2021,4,SC,"Electric Generators, Electric Utilities",Coal,814638
2021,4,SC,"Electric Generators, Electric Utilities",Pumped Storage,-30341
2021,4,SC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,225725
2021,4,SC,"Electric Generators, Electric Utilities",Natural Gas,1744657
2021,4,SC,"Electric Generators, Electric Utilities",Nuclear,3942029
2021,4,SC,"Electric Generators, Electric Utilities",Petroleum,4281
2021,4,SC,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,930
2021,4,SC,"Electric Generators, Electric Utilities",Other Biomass,5064
2021,4,SC,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,-138
2021,4,SD,Total Electric Power Industry,Total,1438813
2021,4,SD,Total Electric Power Industry,Coal,57915
2021,4,SD,Total Electric Power Industry,Hydroelectric Conventional,355739
2021,4,SD,Total Electric Power Industry,Natural Gas,106011
2021,4,SD,Total Electric Power Industry,Other,0
2021,4,SD,Total Electric Power Industry,Petroleum,1600
2021,4,SD,Total Electric Power Industry,Solar Thermal and Photovoltaic,185
2021,4,SD,Total Electric Power Industry,Other Biomass,93
2021,4,SD,Total Electric Power Industry,Wind,916013
2021,4,SD,Total Electric Power Industry,Wood and Wood Derived Fuels,1257
2021,4,SD,"Combined Heat and Power, Industrial Power",Total,2978
2021,4,SD,"Combined Heat and Power, Industrial Power",Natural Gas,1627
2021,4,SD,"Combined Heat and Power, Industrial Power",Other Biomass,93
2021,4,SD,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,1257
2021,4,SD,"Combined Heat and Power, Commercial Power",Total,0
2021,4,SD,"Combined Heat and Power, Commercial Power",Petroleum,0
2021,4,SD,"Electric Generators, Independent Power Producers",Total,761462
2021,4,SD,"Electric Generators, Independent Power Producers",Other,0
2021,4,SD,"Electric Generators, Independent Power Producers",Petroleum,4
2021,4,SD,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,185
2021,4,SD,"Electric Generators, Independent Power Producers",Wind,761273
2021,4,SD,"Electric Generators, Electric Utilities",Total,674373
2021,4,SD,"Electric Generators, Electric Utilities",Coal,57915
2021,4,SD,"Electric Generators, Electric Utilities",Hydroelectric Conventional,355739
2021,4,SD,"Electric Generators, Electric Utilities",Natural Gas,104384
2021,4,SD,"Electric Generators, Electric Utilities",Petroleum,1595
2021,4,SD,"Electric Generators, Electric Utilities",Other Biomass,0
2021,4,SD,"Electric Generators, Electric Utilities",Wind,154740
2021,4,TN,Total Electric Power Industry,Total,5540037
2021,4,TN,Total Electric Power Industry,Coal,1447656
2021,4,TN,Total Electric Power Industry,Pumped Storage,-32695
2021,4,TN,Total Electric Power Industry,Hydroelectric Conventional,776191
2021,4,TN,Total Electric Power Industry,Natural Gas,594620
2021,4,TN,Total Electric Power Industry,Nuclear,2661740
2021,4,TN,Total Electric Power Industry,Other Gases,862
2021,4,TN,Total Electric Power Industry,Other,265
2021,4,TN,Total Electric Power Industry,Petroleum,4489
2021,4,TN,Total Electric Power Industry,Solar Thermal and Photovoltaic,36442
2021,4,TN,Total Electric Power Industry,Other Biomass,6561
2021,4,TN,Total Electric Power Industry,Wind,2726
2021,4,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,41179
2021,4,TN,"Combined Heat and Power, Industrial Power",Total,164677
2021,4,TN,"Combined Heat and Power, Industrial Power",Coal,41123
2021,4,TN,"Combined Heat and Power, Industrial Power",Natural Gas,79641
2021,4,TN,"Combined Heat and Power, Industrial Power",Other Gases,862
2021,4,TN,"Combined Heat and Power, Industrial Power",Other,265
2021,4,TN,"Combined Heat and Power, Industrial Power",Petroleum,351
2021,4,TN,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,616
2021,4,TN,"Combined Heat and Power, Industrial Power",Other Biomass,640
2021,4,TN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,41179
2021,4,TN,"Combined Heat and Power, Commercial Power",Total,9468
2021,4,TN,"Combined Heat and Power, Commercial Power",Coal,0
2021,4,TN,"Combined Heat and Power, Commercial Power",Natural Gas,9007
2021,4,TN,"Combined Heat and Power, Commercial Power",Petroleum,0
2021,4,TN,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,461
2021,4,TN,"Electric Generators, Independent Power Producers",Total,112684
2021,4,TN,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,67222
2021,4,TN,"Electric Generators, Independent Power Producers",Natural Gas,1703
2021,4,TN,"Electric Generators, Independent Power Producers",Petroleum,32
2021,4,TN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,35080
2021,4,TN,"Electric Generators, Independent Power Producers",Other Biomass,5921
2021,4,TN,"Electric Generators, Independent Power Producers",Wind,2726
2021,4,TN,"Electric Generators, Electric Utilities",Total,5253207
2021,4,TN,"Electric Generators, Electric Utilities",Coal,1406534
2021,4,TN,"Electric Generators, Electric Utilities",Pumped Storage,-32695
2021,4,TN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,708969
2021,4,TN,"Electric Generators, Electric Utilities",Natural Gas,504268
2021,4,TN,"Electric Generators, Electric Utilities",Nuclear,2661740
2021,4,TN,"Electric Generators, Electric Utilities",Petroleum,4106
2021,4,TN,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,285
2021,4,TN,"Electric Generators, Electric Utilities",Other Biomass,0
2021,4,TN,"Electric Generators, Electric Utilities",Wind,0
2021,4,TX,Total Electric Power Industry,Total,34880873
2021,4,TX,Total Electric Power Industry,Coal,5386715
2021,4,TX,Total Electric Power Industry,Hydroelectric Conventional,83364
2021,4,TX,Total Electric Power Industry,Natural Gas,15679034
2021,4,TX,Total Electric Power Industry,Nuclear,2986446
2021,4,TX,Total Electric Power Industry,Other Gases,165043
2021,4,TX,Total Electric Power Industry,Other,29231
2021,4,TX,Total Electric Power Industry,Petroleum,18759
2021,4,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,940065
2021,4,TX,Total Electric Power Industry,Other Biomass,23354
2021,4,TX,Total Electric Power Industry,Wind,9517515
2021,4,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,51348
2021,4,TX,"Combined Heat and Power, Industrial Power",Total,3010214
2021,4,TX,"Combined Heat and Power, Industrial Power",Natural Gas,2858809
2021,4,TX,"Combined Heat and Power, Industrial Power",Other Gases,55894
2021,4,TX,"Combined Heat and Power, Industrial Power",Other,31596
2021,4,TX,"Combined Heat and Power, Industrial Power",Petroleum,8490
2021,4,TX,"Combined Heat and Power, Industrial Power",Other Biomass,3500
2021,4,TX,"Combined Heat and Power, Industrial Power",Wind,359
2021,4,TX,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,51565
2021,4,TX,"Combined Heat and Power, Commercial Power",Total,42002
2021,4,TX,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,58
2021,4,TX,"Combined Heat and Power, Commercial Power",Natural Gas,37243
2021,4,TX,"Combined Heat and Power, Commercial Power",Petroleum,20
2021,4,TX,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,141
2021,4,TX,"Combined Heat and Power, Commercial Power",Other Biomass,0
2021,4,TX,"Combined Heat and Power, Commercial Power",Wind,4540
2021,4,TX,"Combined Heat and Power, Electric Power",Total,3058433
2021,4,TX,"Combined Heat and Power, Electric Power",Natural Gas,2949284
2021,4,TX,"Combined Heat and Power, Electric Power",Other Gases,109149
2021,4,TX,"Combined Heat and Power, Electric Power",Other,0
2021,4,TX,"Electric Generators, Independent Power Producers",Total,23130564
2021,4,TX,"Electric Generators, Independent Power Producers",Coal,3426060
2021,4,TX,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,3323
2021,4,TX,"Electric Generators, Independent Power Producers",Natural Gas,6259127
2021,4,TX,"Electric Generators, Independent Power Producers",Nuclear,2986446
2021,4,TX,"Electric Generators, Independent Power Producers",Other,-2271
2021,4,TX,"Electric Generators, Independent Power Producers",Petroleum,6358
2021,4,TX,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,938833
2021,4,TX,"Electric Generators, Independent Power Producers",Other Biomass,19854
2021,4,TX,"Electric Generators, Independent Power Producers",Wind,9492834
2021,4,TX,"Electric Generators, Electric Utilities",Total,5639661
2021,4,TX,"Electric Generators, Electric Utilities",Coal,1960656
2021,4,TX,"Electric Generators, Electric Utilities",Hydroelectric Conventional,79983
2021,4,TX,"Electric Generators, Electric Utilities",Natural Gas,3574571
2021,4,TX,"Electric Generators, Electric Utilities",Other,-94
2021,4,TX,"Electric Generators, Electric Utilities",Petroleum,3891
2021,4,TX,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1090
2021,4,TX,"Electric Generators, Electric Utilities",Other Biomass,0
2021,4,TX,"Electric Generators, Electric Utilities",Wind,19782
2021,4,TX,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,-217
2021,4,US-Total,Total Electric Power Industry,Total,293322571
2021,4,US-Total,Total Electric Power Industry,Coal,53956134
2021,4,US-Total,Total Electric Power Industry,Geothermal,1287726
2021,4,US-Total,Total Electric Power Industry,Pumped Storage,-197219
2021,4,US-Total,Total Electric Power Industry,Hydroelectric Conventional,19388828
2021,4,US-Total,Total Electric Power Industry,Natural Gas,107430330
2021,4,US-Total,Total Electric Power Industry,Nuclear,57092024
2021,4,US-Total,Total Electric Power Industry,Other Gases,870929
2021,4,US-Total,Total Electric Power Industry,Other,969176
